cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
182	Prevotella_copri_clade_A_SGB1626	delta-tocopherol;gamma-tocopherol/beta-tocopherol	0.010563551342727065
183	Muribaculum_gordoncarteri_SGB2087	stearoylcarnitine (C18);palmitoylcarnitine (C16);oleoylcarnitine (C18:1)	0.010885309018237786
184	Firmicutes_SGB63246	glycine;serine;threonine;glutamine	0.010926701252069935
185	Prevotella_copri_clade_A_SGB1626	N-acetyltaurine	0.010926701252069935
186	Erysipelotrichaceae_SGB105325	I-urobilinogen	0.010926701252069935
187	Muribaculaceae_SGB48227	hexadecadienoate (16:2n6);glycerol	0.010926701252069935
188	Firmicutes_unclassified_SGB14909	pipecolate	0.011000077313949004
189	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	2,4-dihydroxybutyrate;N-formylmethionine;2R,3R-dihydroxybutyrate	0.011017847486403559
190	Muribaculaceae_SGB48227	I-urobilinogen;D-urobilin	0.011017847486403559
191	Prevotella_copri_clade_A_SGB1626	leucylalanine;N-acetyl-1-methylhistidine*;diacetylspermidine*;deoxycholic acid 12-sulfate*	0.01106561693866118
192	Prevotella_copri_clade_A_SGB1626	N6-methyllysine;N,N-dimethylalanine;N-methylproline	0.011152980683065297
193	Erysipelotrichaceae_SGB105325	thiamin monophosphate	0.011307135148643139
194	Slackia_faecicanis_SGB33547	N-acetylputrescine;2-hydroxydecanoate	0.011307135148643139
195	Adlercreutzia_equolifaciens_SGB14797	dehydrophytosphingosine*	0.011307135148643139
196	Muribaculum_gordoncarteri_SGB2087	valylglycine	0.011307135148643139
197	Blautia_wexlerae_SGB4837;Peptacetobacter_hiranonis_SGB6131;Turicibacter_bilis_SGB6847;Holdemanella_porci_SGB6796	eicosenoylcarnitine (C20:1)*	0.011324393468629557
198	Collinsella_intestinalis_SGB14741	heptadecatrienoate (17:3)*	0.011333821322734
199	Firmicutes_unclassified_SGB14909	N,N-dimethyl-5-aminovalerate	0.011344757227623226
200	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	3-hydroxytridecanoate	0.011344757227623226
201	Collinsella_intestinalis_SGB14741	tryptophylglycine	0.011450660760244352
202	Firmicutes_SGB63246;Muribaculaceae_SGB2126	maleate	0.01148300869842634
203	Muribaculum_gordoncarteri_SGB2087	tyramine;N-propionylmethionine	0.01148300869842634
204	Lactobacillus_acidophilus_SGB7044;Limosilactobacillus_reuteri_SGB7095	nicotinamide	0.011556316828725054
205	Megasphaera_elsdenii_SGB5862	4-hydroxybenzoate	0.011579659563242223
206	Muribaculaceae_SGB2126	N-acetyl-1-methylhistidine*	0.01158107508094596
207	Collinsella_intestinalis_SGB14741	gamma-glutamylmethionine;cytosine	0.011590709926926651
208	Streptococcus_alactolyticus_SGB8017	N-acetyltaurine;hexanoyltaurine	0.012004597165359565
209	Erysipelotrichaceae_SGB105325	vanillate;N,N,N-trimethyl-alanylproline betaine (TMAP);creatinine	0.012202597418970871
210	Firmicutes_SGB63246;Muribaculaceae_SGB2126;Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	I-urobilinogen	0.012292651773725027
211	Muribaculum_gordoncarteri_SGB2087	linolenoyl ethanolamide;arachidonoyl ethanolamide;linoleoyl ethanolamide;palmitoleoyl ethanolamide*;oleoyl ethanolamide;palmitoyl ethanolamide	0.012449326078628573
212	Hydrogenoanaerobacterium_SGB53821_SGB53821	valylglutamine;glycylisoleucine;glycylleucine;glycylvaline;phenylalanine;alanine;methionine;isoleucine;leucine;valine	0.012594523556188182
213	Prevotella_copri_clade_A_SGB1626	glycylisoleucine;glycylleucine;glycylvaline	0.012860309620767455
214	Slackia_SGB14781_SGB14781	2-hydroxydecanoate	0.012860309620767455
215	Firmicutes_SGB63246;Muribaculaceae_SGB2126	N2-acetyl,N6-methyllysine;N2-acetyl,N6,N6-dimethyllysine	0.012860309620767455
216	Slackia_faecicanis_SGB33547	anserine;salicylate;2,4,6-trihydroxybenzoate;tyrosol;2-aminophenol	0.012860309620767455
217	Dubosiella_newyorkensis_SGB6789	8-hydroxyguanine	0.012860309620767455
218	Collinsella_intestinalis_SGB14741	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.012860309620767455
219	Clostridiaceae_bacterium_SGB4721	cysteinylglycine	0.012987715416953607
220	Bifidobacterium_pullorum_SGB17264	cadaverine;putrescine	0.013031754254320831
221	Bifidobacterium_criceti_SGB17283;Bifidobacterium_pseudolongum_SGB17279	N-acetylglutamine	0.013156346013805753
222	Muribaculaceae_SGB48227	cyclo(pro-sulfo-tyr)*	0.013156346013805753
223	Collinsella_intestinalis_SGB14741	leucylglycine;phenylalanylglycine	0.013156346013805753
224	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	hexadecadienoate (16:2n6)	0.01328579601985444
225	Muribaculaceae_SGB48227	ribonate;lyxonate	0.013374395248744356
226	Firmicutes_SGB63246;Muribaculaceae_SGB2126	asparagine;riboflavin (Vitamin B2)	0.013422536597094076
227	Muribaculum_gordoncarteri_SGB2087	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.013422536597094076
228	Slackia_faecicanis_SGB33547	AMP;UMP;CMP	0.013480326846120388
229	Dubosiella_newyorkensis_SGB6789	N-palmitoyl-phytosphingosine (t18:0/16:0)	0.013480326846120388
230	Erysipelotrichaceae_SGB105325	1-methyl-5-imidazoleacetate	0.01348991140677671
231	Lactobacillus_acidophilus_SGB7044;Limosilactobacillus_reuteri_SGB7095	2-hydroxybutyrate/2-hydroxyisobutyrate	0.01348991140677671
232	Firmicutes_SGB63246;Muribaculaceae_SGB2126	N-methylalanine	0.013599024010090999
233	Muribaculum_gordoncarteri_SGB2087	2'-deoxyinosine	0.01362411947743667
234	Firmicutes_SGB72905	TMP	0.01362411947743667
235	Firmicutes_SGB63246;Muribaculaceae_SGB2126;Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	uridine	0.013658609580874349
236	Collinsella_intestinalis_SGB14741	asparagine;riboflavin (Vitamin B2)	0.013726237472306316
237	Firmicutes_unclassified_SGB14909	2'-deoxyadenosine 5'-monophosphate;dCMP;TMP	0.013726237472306316
238	Muribaculaceae_SGB2126	diacetylspermidine*	0.013881303062445472
239	Muribaculaceae_SGB2126	ribonate;lyxonate	0.01416325456741925
240	Limosilactobacillus_reuteri_SGB7095	5-hydroxymethylcytosine	0.01424004146667241
241	Coriobacteriaceae_SGB66221	daidzein	0.01424004146667241
242	Erysipelotrichaceae_SGB105325	caprate (10:0)	0.01424004146667241
243	Collinsella_SGB14744_SGB14744	pyrraline	0.014286857160626644
244	Prevotella_copri_clade_A_SGB1626	N,N-dimethyl-5-aminovalerate	0.014902054474040983
245	Megasphaera_elsdenii_SGB5862	alpha-tocotrienol	0.014928128489819484
246	Coriobacteriaceae_SGB66221	trimethylamine N-oxide	0.014928128489819484
247	Slackia_faecicanis_SGB33547	2,6-dihydroxybenzoic acid	0.014988877808614005
248	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	thiamin monophosphate	0.014995108328502942
249	Erysipelotrichaceae_SGB105325	N6-methyllysine	0.014995108328502942
250	Dubosiella_newyorkensis_SGB6789	dehydrolithocholate	0.014995108328502942
251	Lachnospiraceae_SGB66068	glycerophosphoinositol*	0.014995108328502942
252	Muribaculum_gordoncarteri_SGB2087	N-acetyl-3-methylhistidine*	0.015089386835412172
253	Muribaculaceae_SGB2126	vanillactate;dihydroferulic acid sulfate	0.015144790255092952
254	Muribaculum_gordoncarteri_SGB2087	trans-urocanate	0.015398126239738833
255	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	4-acetamidobutanoate	0.015570233780984103
256	Coriobacteriaceae_SGB66221	delta-CEHC	0.015627005787780868
257	Muribaculum_gordoncarteri_SGB2087	anserine;salicylate;2,4,6-trihydroxybenzoate;tyrosol;2-aminophenol	0.0156911824715369
258	Ligilactobacillus_ruminis_SGB7061	N-methylglutamate	0.01572258107015127
259	Muribaculaceae_SGB48227	N-palmitoyl-sphingosine (d18:1/16:0);ceramide (d18:2/24:1, d18:1/24:2)*	0.01572258107015127
260	Atopobiaceae_unclassified_SGB63087_SGB63087	equol sulfate;4-hydroxycinnamate	0.015790112397615182
261	Firmicutes_unclassified_SGB14909	alpha-CEHC sulfate	0.015803440057362284
262	Prevotella_copri_clade_A_SGB1626	nicotinate ribonucleoside;pantetheine;guanosine;adenosine;uridine	0.015823541843843263
263	Erysipelotrichaceae_SGB65947	isovalerylphenylalanine*	0.015916899225980066
264	Firmicutes_SGB63246;Muribaculaceae_SGB2126	pantothenate (Vitamin B5)	0.015916899225980066
265	Turicibacter_bilis_SGB6847	N1,N12-diacetylspermine	0.016184171760562856
266	Firmicutes_unclassified_SGB14909	cysteinylglycine	0.016184171760562856
267	Collinsella_SGB14744_SGB14744	N-palmitoyl-phytosphingosine (t18:0/16:0)	0.016184171760562856
268	Hydrogenoanaerobacterium_SGB53821_SGB53821	2-hydroxybutyrate/2-hydroxyisobutyrate;2-hydroxy-3-methylvalerate;alpha-hydroxyisovalerate;alpha-hydroxyisocaproate;2-hydroxy-4-(methylthio)butanoic acid	0.016184171760562856
269	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	tridecenedioate (C13:1-DC)*	0.016184171760562856
270	Prevotella_copri_clade_A_SGB1626	phenylpyruvate	0.016201212255462994
271	Firmicutes_SGB63246;Muribaculaceae_SGB2126	delta-tocopherol	0.016346272144946793
272	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	0.016346272144946793
273	Limosilactobacillus_reuteri_SGB7095	glycerophosphorylcholine (GPC);glycerophosphoethanolamine	0.016384166823175218
274	Muribaculaceae_SGB48227	1,2-dilinoleoyl-GPE (18:2/18:2)*	0.016384166823175218
275	Collinsella_intestinalis_SGB14741	dihydroferulate	0.016478738716181614
276	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	syringic acid	0.016527259808103732
277	Firmicutes_SGB63246	N-acetylneuraminate	0.016527259808103732
278	Collinsella_sp_BA40_SGB86217;Collinsella_intestinalis_SGB14741;Collinsella_SGB14744_SGB14744;Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	tyramine	0.016677994174383814
279	Collinsella_intestinalis_SGB14741	taurine;butyrylputrescine/isobutyrylputrescine	0.016685723807993616
280	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	mead acid (20:3n9)	0.01673857588383564
281	Ligilactobacillus_ruminis_SGB7061	pipecolate	0.01673857588383564
282	Prevotella_copri_clade_A_SGB1626	TMP	0.01684727803592005
283	Collinsella_intestinalis_SGB14741	isoleucylglycine	0.01684727803592005
284	Peptacetobacter_hiranonis_SGB6131	eicosanoylsphingosine (d20:1)*	0.016902610061432132
285	Limosilactobacillus_reuteri_SGB7095	agmatine	0.016916977968039364
286	Muribaculaceae_SGB48227	pyridoxal	0.01697934193989259
287	Slackia_faecicanis_SGB33547	2-hydroxysebacate	0.017015553346112714
288	Muribaculaceae_SGB2126	N-acetylarginine	0.017032785434040017
289	Firmicutes_SGB72905	phosphocholine	0.017072245190467492
290	Lachnospiraceae_SGB4870	N-acetylthreonine	0.017072269314959528
291	Firmicutes_SGB63246	1-(1-enyl-stearoyl)-GPE (P-18:0)*;glycerophosphorylcholine (GPC);glycerophosphoethanolamine	0.017129189411688558
292	Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	secoisolariciresinol	0.017129189411688558
293	Slackia_SGB14781_SGB14781	diacetylspermidine*;deoxycholic acid 12-sulfate*	0.01726191895352695
294	Parasutterella_SGB9260_SGB9260	dehydrolithocholate;3-dehydrodeoxycholate;12-ketolithocholate	0.01726191895352695
295	Slackia_faecicanis_SGB33547	N6-methyllysine	0.017272453059172296
296	Firmicutes_SGB63246;Muribaculaceae_SGB2126	alanyl-glutamyl-meso-diaminopimelate	0.017307191994981305
297	Slackia_faecicanis_SGB33547	3-hydroxytridecanoate	0.017307191994981305
298	Muribaculum_gordoncarteri_SGB2087	N-palmitoyl-sphingosine (d18:1/16:0);ceramide (d18:2/24:1, d18:1/24:2)*	0.017307191994981305
299	Ligilactobacillus_ruminis_SGB7061	N,N-dimethyl-5-aminovalerate	0.017485189012996026
300	Slackia_faecicanis_SGB33547	leucylglycine	0.017485189012996026
301	Muribaculaceae_SGB48227	1-carboxyethylphenylalanine	0.01755744942454666
302	Muribaculum_gordoncarteri_SGB2087	phenylalanylalanine	0.01756209096753873
303	Prevotella_copri_clade_A_SGB1626	isoleucine;leucine;valine	0.017661322870960592
304	Firmicutes_SGB63246	TMP	0.017684629545034726
305	Coriobacteriaceae_SGB66221	palmitoleoyl ethanolamide*	0.017690992992522678
306	Firmicutes_SGB72905	1-ribosyl-imidazoleacetate*	0.01774932589152041
307	Firmicutes_SGB63246	pheophytin A	0.01778975672876256
308	Muribaculaceae_SGB48227	cysteine	0.01778975672876256
309	Muribaculum_gordoncarteri_SGB2087	ribonate;lyxonate	0.01778975672876256
310	Collinsella_intestinalis_SGB14741	eicosapentaenoate (EPA; 20:5n3)	0.017822853835184154
311	Firmicutes_unclassified_SGB14909	hydantoin-5-propionate	0.017822853835184154
312	Firmicutes_SGB63246;Muribaculaceae_SGB2126	N6-methyllysine	0.017822853835184154
313	Slackia_faecicanis_SGB33547	dipicolinate	0.017822853835184154
314	Limosilactobacillus_reuteri_SGB7095	dehydrolithocholate	0.017933945631537825
315	Parasutterella_SGB9260_SGB9260	guanidinoacetate;5,6-DiHETrE	0.017933945631537825
316	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	2-hydroxysebacate	0.018063026296472922
317	Bifidobacterium_pseudolongum_SGB17279	3-dehydrodeoxycholate;12-ketolithocholate	0.018083328112598076
318	Clostridiaceae_bacterium_SGB4721	1-stearoyl-GPE (18:0)	0.018152799727860564
319	Collinsella_SGB14744_SGB14744	diacetylspermidine*;deoxycholic acid 12-sulfate*	0.01828059523869271
320	Collinsella_intestinalis_SGB14741	equol sulfate;4-hydroxycinnamate	0.018408936481938344
321	Adlercreutzia_equolifaciens_SGB14797	pseudouridine	0.0185488577886697
322	Collinsella_intestinalis_SGB14741	hexadecanedioate (C16)	0.01863180136022657
323	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	NAD+	0.018886407663760554
324	Hydrogenoanaerobacterium_SGB53821_SGB53821	isoleucylglycine	0.018905360893963732
325	Atopobiaceae_unclassified_SGB105119_SGB105119	fucose	0.018967475204497795
326	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	cholesterol	0.019103213647597525
327	Limosilactobacillus_reuteri_SGB7095	arginine	0.019168224504061332
328	Muribaculaceae_SGB48227	3-ketosphinganine	0.01916861288165189
329	Prevotella_copri_clade_A_SGB1626	asparagine	0.01916861288165189
330	Collinsella_SGB14744_SGB14744	creatinine	0.019224998634442964
331	Prevotella_copri_clade_A_SGB1626	valylleucine;leucylglutamine*	0.019224998634442964
332	Parasutterella_SGB9260_SGB9260	AMP;UMP;CMP	0.019376729318319207
333	Hydrogenoanaerobacterium_SGB53821_SGB53821	3-dehydroshikimate	0.019445358926209258
334	Collinsella_tanakaei_SGB14737	heptanoate (7:0)	0.019474472585757373
335	Firmicutes_SGB72905	glutamine_degradant*	0.019474472585757373
336	Prevotella_copri_clade_A_SGB1626	alpha-hydroxyisovalerate	0.01959373328471965
337	Erysipelotrichaceae_SGB105325	linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*	0.01963124952935005
338	Limosilactobacillus_reuteri_SGB7095	1-methyl-4-imidazoleacetate	0.019645448140908756
339	Parasutterella_SGB9260_SGB9260	hypotaurine	0.01971933674723134
340	Limosilactobacillus_reuteri_SGB7095	N-acetylarginine	0.019767303862006303
341	Dubosiella_newyorkensis_SGB6789	1-carboxyethyltyrosine;1-carboxyethylvaline;isoleucylhydroxyproline*;leucylhydroxyproline*	0.019873434063293026
342	Firmicutes_unclassified_SGB14909	glycylisoleucine	0.019888635583902196
343	Fournierella_massiliensis_SGB15280	alpha-tocopherol acetate	0.019968523940870272
344	Limosilactobacillus_reuteri_SGB7095	malate;2-methylcitrate/homocitrate	0.019968523940870272
345	Hydrogenoanaerobacterium_SGB53821_SGB53821	TMP	0.019968523940870272
346	Prevotella_copri_clade_A_SGB1626	dihydroferulic acid sulfate	0.019968523940870272
347	Firmicutes_SGB63246	myo-inositol;glycerophosphoserine*	0.019968523940870272
348	Firmicutes_SGB63246	nicotinate ribonucleoside;pantetheine	0.020015884011387385
349	Firmicutes_SGB63246	dihydroferulate	0.020015884011387385
350	Hydrogenoanaerobacterium_SGB53821_SGB53821	indolin-2-one	0.020015884011387385
351	Erysipelotrichaceae_SGB105325	heptadecatrienoate (17:3)*	0.02005207705101035
352	Prevotella_copri_clade_A_SGB1626	alpha-CEHC sulfate	0.02012877931984437
353	Slackia_faecicanis_SGB33547	3-dehydrodeoxycholate	0.020265087158104485
354	Limosilactobacillus_reuteri_SGB7095	cytosine	0.02027328041777446
355	Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	1-methyl-5-imidazoleacetate	0.02049726081580186
356	Erysipelotrichaceae_SGB105325	butyrylputrescine/isobutyrylputrescine	0.02049726081580186
357	Collinsella_intestinalis_SGB14741	dihomo-linolenoyl ethanolamide	0.02049726081580186
358	Lactobacillus_johnsonii_SGB7041	behenoylcarnitine (C22)*	0.020737767458055133
359	Firmicutes_unclassified_SGB14909	dopamine 3-O-sulfate;phenylacetyltaurine	0.020969502450485688
360	Firmicutes_SGB63246	vanillate	0.02097025885714669
361	Lactobacillus_johnsonii_SGB7041	N2-acetyl,N6-methyllysine	0.021592481658820856
362	Limosilactobacillus_reuteri_SGB7095	asparagine	0.02188117583491282
363	Collinsella_intestinalis_SGB14741	valylglycine	0.02188117583491282
364	Muribaculum_gordoncarteri_SGB2087	imidazole propionate;2'-O-methyluridine	0.022068796880253153
365	Dubosiella_newyorkensis_SGB6789	propionylglutamine	0.02213835852810872
366	Parasutterella_SGB9260_SGB9260	dimethylglycine	0.02222823590919846
367	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	palmitoyl sphingomyelin (d18:1/16:0)	0.02236356006062421
368	Prevotella_copri_clade_A_SGB1626	1-methyl-4-imidazoleacetate	0.0226247741915225
369	Blautia_hansenii_SGB4794;Faecalimonas_umbilicata_SGB4583	deoxycholate	0.02266908097708057
370	Acidaminococcaceae_SGB5750	6-oxolithocholate	0.02266908097708057
371	Muribaculaceae_SGB48227	gamma-tocopherol/beta-tocopherol	0.022706897100480947
372	Muribaculaceae_SGB2126	1-carboxyethylphenylalanine	0.022862887727646913
373	Parasutterella_SGB9260_SGB9260	heptanoate (7:0)	0.02290308720041729
374	Collinsella_intestinalis_SGB14741	linolenoyl ethanolamide	0.023021979353843522
375	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	propionylglutamine	0.023039589165273634
376	Collinsella_intestinalis_SGB14741	glycerophosphoglycerol	0.023155188050288933
377	Erysipelotrichaceae_SGB105325;Coriobacteriaceae_bacterium_SGB33579	8-hydroxyguanine	0.02317183668479963
378	Firmicutes_unclassified_SGB14909	isovalerate (C5)	0.023264492052321586
379	Lachnospiraceae_SGB4859	glycerophosphoinositol*	0.023264492052321586
380	Parasutterella_SGB9260_SGB9260	hexadecadienoate (16:2n6)	0.02341019193231143
381	Erysipelotrichaceae_SGB105325	dihydroferulic acid sulfate	0.02351237992657239
382	Peptacetobacter_hiranonis_SGB6131	heptadecasphingosine (d17:1)	0.023637409905300243
383	Prevotellaceae_SGB1481;Prevotella_copri_clade_A_SGB1626	S-methylcysteine	0.023637409905300243
384	Lactobacillus_acidophilus_SGB7044	N-acetyl-cadaverine	0.023637409905300243
385	Streptococcus_alactolyticus_SGB8017	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	0.023637409905300243
386	Adlercreutzia_equolifaciens_SGB14797	adipate	0.023637409905300243
387	Muribaculaceae_SGB2126	carboxyethyl-GABA	0.023637409905300243
388	Firmicutes_SGB72905	indoleacetylglycine	0.023797575919912356
389	Limosilactobacillus_reuteri_SGB7095	glycerol 3-phosphate;nicotinic acid mononucleotide (NaMN);AMP;UMP;CMP	0.023874210339162615
390	Slackia_SGB14781_SGB14781	hexadecanedioate (C16)	0.023874210339162615
391	Slackia_faecicanis_SGB33547	asparagine;riboflavin (Vitamin B2)	0.023937663535173064
392	Muribaculaceae_SGB2126	N-acetylglucosaminylasparagine	0.023937663535173064
393	Slackia_faecicanis_SGB33547	dimethylglycine	0.023937663535173064
394	Dubosiella_newyorkensis_SGB6789	N,N,N-trimethyl-alanylproline betaine (TMAP);creatinine	0.023986865701459723
395	Slackia_faecicanis_SGB33547	eriodictyol	0.023986865701459723
396	Allobaculum_stercoricanis_SGB29316	N-acetylmethionine sulfoxide;N-acetylthreonine;S-methylcysteine	0.024106007570023843
397	Dubosiella_newyorkensis_SGB6789	N-acetyl-1-methylhistidine*	0.024106007570023843
398	Collinsella_intestinalis_SGB14741	propionylglutamine	0.024106007570023843
399	Slackia_SGB14778_SGB14778	anthranilate	0.024117152540503145
400	Firmicutes_SGB63246	phenylacetylglycine	0.024117152540503145
401	Lachnospiraceae_SGB4870;Lachnospiraceae_SGB66069;Lachnospiraceae_SGB58537	lithocholate	0.02424583730396262
402	Muribaculaceae_SGB48227	3,4-dihydroxybutyrate	0.02424583730396262
403	Firmicutes_SGB63246	arabonate/xylonate	0.02424583730396262
404	Collinsella_intestinalis_SGB14741	TMP	0.024424217096286553
405	Megasphaera_elsdenii_SGB5862	valerylphenylalanine	0.024471240856000342
406	Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	pantothenate (Vitamin B5)	0.024471240856000342
407	Firmicutes_SGB72905	1-(1-enyl-stearoyl)-GPE (P-18:0)*	0.024603233673952483
408	Collinsella_SGB14744_SGB14744	gentisate;2-oxindole-3-acetate	0.024663338920764263
409	Slackia_SGB14778_SGB14778	stachydrine	0.024723548706280588
410	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	arachidoyl ethanolamide (20:0)*	0.024983372544250346
411	Firmicutes_SGB72905	N-acetylneuraminate	0.02521786583389564
412	Muribaculum_gordoncarteri_SGB2087	triacetate lactone	0.025269834802924815
413	Dubosiella_newyorkensis_SGB6789	glycerophosphoglycerol	0.025468458957322113
414	Slackia_faecicanis_SGB33547	1-carboxyethyltyrosine	0.025499231903769022
415	Muribaculum_gordoncarteri_SGB2087	hexadecanedioate (C16)	0.025499231903769022
416	Parasutterella_SGB9260_SGB9260	3-dehydroshikimate	0.025499231903769022
417	Limosilactobacillus_reuteri_SGB7095	valylglutamine	0.02553595108487279
418	Hydrogenoanaerobacterium_SGB53821_SGB53821	alanyl-glutamyl-meso-diaminopimelate	0.02553595108487279
419	Slackia_faecicanis_SGB33547	chrysoeriol	0.02553595108487279
420	Firmicutes_SGB63246;Muribaculaceae_SGB2126	valylglycine	0.025704559831790524
421	Collinsella_intestinalis_SGB14741	2-aminophenol	0.025704559831790524
422	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	heptadecatrienoate (17:3)*	0.02587271034261295
423	Slackia_faecicanis_SGB33547	3-methylbutanol sulfate	0.025908811863932592
424	Muribaculum_gordoncarteri_SGB2087	carboxyethyl-GABA	0.025908811863932592
425	Slackia_faecicanis_SGB33547	delta-tocopherol	0.026097474168836645
426	Erysipelotrichaceae_SGB105325	valerate (5:0)	0.026097474168836645
427	Firmicutes_unclassified_SGB14909	N-acetylneuraminate	0.026097474168836645
428	Firmicutes_SGB72905	phenylacetylglycine	0.026097474168836645
429	Muribaculaceae_SGB48227	N2-acetyllysine	0.02611937577366042
430	Streptococcus_alactolyticus_SGB8017	linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*;linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*;palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*;oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*	0.02614713354263138
431	Lactobacillus_acidophilus_SGB7044;Limosilactobacillus_reuteri_SGB7095	5-methylcytosine	0.026255710964252093
432	Lachnospiraceae_SGB4870	hyodeoxycholate	0.0265829281874969
433	Adlercreutzia_equolifaciens_SGB14797	hydroxyproline	0.026699001176678772
434	Collinsella_SGB14744_SGB14744	hydroxy-undecanedioate (OH-C11:0-DC)*	0.026732353630628834
435	Atopobiaceae_unclassified_SGB63087_SGB63087	octadecenedioate (C18:1-DC)	0.027617868878572382
436	Hydrogenoanaerobacterium_SGB53821_SGB53821	serine	0.027683361629159294
437	Collinsella_intestinalis_SGB14741	vanillactate	0.027723903525904484
438	Collinsella_intestinalis_SGB14741	1,2-dilinoleoyl-GPE (18:2/18:2)*	0.027949310346720026
439	Dubosiella_newyorkensis_SGB6789	malonate	0.027973912315939858
440	Erysipelotrichaceae_SGB105325	2-hydroxydecanoate	0.02799802303972659
441	Prevotella_copri_clade_A_SGB1626	phenylacetyltaurine	0.02799802303972659
442	Bifidobacterium_criceti_SGB17283	trigonelline (N'-methylnicotinate)	0.028136227027608332
443	Slackia_faecicanis_SGB33547	3,4-dihydroxybutyrate	0.028200585167105673
444	Slackia_SGB14781_SGB14781	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	0.028200585167105673
445	Muribaculaceae_SGB48227	butyrylglutamine/isobutyrylglutamine	0.028254244764369614
446	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	maltotetraose	0.028254244764369614
447	Muribaculaceae_SGB2126	dihydroferulate	0.0282601581770013
448	Parasutterella_SGB9260_SGB9260	isovalerate (C5)	0.0282601581770013
449	Slackia_faecicanis_SGB33547	6-oxolithocholate	0.0282601581770013
450	Prevotella_copri_clade_A_SGB1626	hypotaurine	0.028285767943459283
451	Erysipelotrichaceae_SGB105325	N-acetyltaurine;hexanoyltaurine	0.028285767943459283
452	Firmicutes_SGB72905	4-hydroxyphenylacetylglycine	0.028285767943459283
453	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*	0.028285767943459283
454	Muribaculaceae_SGB2126	linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*	0.028285767943459283
455	Muribaculaceae_SGB2126	leucylhydroxyproline*	0.028285767943459283
456	Muribaculum_gordoncarteri_SGB2087	oxindolylalanine;glutarate (C5-DC)	0.028285767943459283
457	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	phenylacetylalanine;ethylmalonate;benzoate	0.028285767943459283
458	Firmicutes_unclassified_SGB14909	N-carboxymethylalanine	0.02840293696705311
459	Erysipelotrichaceae_SGB44483	lithocholate	0.028574256249352645
460	Limosilactobacillus_reuteri_SGB7095	dihydroferulic acid sulfate	0.028579338675907073
461	Slackia_faecicanis_SGB33547	1-carboxyethylleucine	0.028615782178490482
462	Collinsella_SGB14744_SGB14744	choline	0.028615782178490482
463	Prevotella_copri_clade_A_SGB1626	hexadecadienoate (16:2n6)	0.028615782178490482
464	Clostridiaceae_bacterium_SGB4721	glycerate	0.028660247447596786
465	Muribaculaceae_SGB48227;Muribaculum_gordoncarteri_SGB2087	N-acetylvaline	0.028808602799985737
466	Firmicutes_unclassified_SGB14909	myristoleate (14:1n5)	0.028808602799985737
467	UNKNOWN	pseudouridine	0.028838586010506113
468	Firmicutes_SGB63246;Muribaculaceae_SGB2126	1,2-dilinoleoyl-GPE (18:2/18:2)*	0.028890984097938215
469	Streptococcus_lutetiensis_SGB8021	guanidinoacetate	0.028890984097938215
